year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,15,1615,1548,27,1909,1911,-2,DL,31,N384DA,JFK,SLC,276,1990,15,48,2013-10-15T19:00:00Z
2013,1,3,1307,1237,30,1615,1537,38,UA,1186,N38268,EWR,MIA,170,1085,12,37,2013-01-03T17:00:00Z
2013,11,12,1855,1835,20,1943,1937,6,EV,5948,N14562,EWR,ALB,31,143,18,35,2013-11-12T23:00:00Z
2013,6,6,NA,1315,NA,NA,1435,NA,MQ,3765,N6EAMQ,EWR,ORD,NA,719,13,15,2013-06-06T17:00:00Z
2013,3,6,NA,1936,NA,NA,2100,NA,EV,5705,N834AS,LGA,IAD,NA,229,19,36,2013-03-07T00:00:00Z
2013,1,20,854,905,-11,1059,1115,-16,MQ,4478,N736MQ,LGA,DTW,101,502,9,5,2013-01-20T14:00:00Z
2013,1,22,2044,1759,165,2303,2014,169,EV,4397,N12167,EWR,MCI,175,1092,17,59,2013-01-22T22:00:00Z
2013,5,26,1726,1728,-2,1941,2008,-27,UA,457,N826UA,EWR,PHX,293,2133,17,28,2013-05-26T21:00:00Z
2013,3,16,2050,2055,-5,2244,2250,-6,MQ,4573,N736MQ,LGA,DTW,94,502,20,55,2013-03-17T00:00:00Z
2013,4,3,1002,959,3,1240,1251,-11,UA,1230,N33262,EWR,MCO,141,937,9,59,2013-04-03T13:00:00Z
2013,2,25,1829,1830,-1,2127,2123,4,UA,712,N460UA,EWR,LAS,315,2227,18,30,2013-02-25T23:00:00Z
2013,10,2,1551,1559,-8,1720,1730,-10,UA,415,N467UA,EWR,ORD,115,719,15,59,2013-10-02T19:00:00Z
2013,5,18,2029,2031,-2,2342,2348,-6,B6,1069,N634JB,JFK,AUS,204,1521,20,31,2013-05-19T00:00:00Z
2013,10,30,654,700,-6,1019,1051,-32,B6,3,N509JB,JFK,SJU,184,1598,7,0,2013-10-30T11:00:00Z
2013,8,12,851,841,10,1007,1004,3,EV,5827,N15910,EWR,RIC,53,277,8,41,2013-08-12T12:00:00Z
2013,3,10,1825,1829,-4,2038,2114,-36,UA,1729,N33132,EWR,LAS,286,2227,18,29,2013-03-10T22:00:00Z
2013,8,7,2018,2001,17,2319,2254,25,B6,1083,N627JB,JFK,MCO,120,944,20,1,2013-08-08T00:00:00Z
2013,4,9,1606,1600,6,1843,1835,8,9E,3315,N914XJ,JFK,MSP,170,1029,16,0,2013-04-09T20:00:00Z
2013,6,9,1947,1945,2,2147,2209,-22,UA,1625,N53442,EWR,DEN,204,1605,19,45,2013-06-09T23:00:00Z
2013,8,19,1505,1505,0,1835,1835,0,AA,1769,N399AA,JFK,MIA,152,1089,15,5,2013-08-19T19:00:00Z
2013,9,11,1153,1200,-7,1246,1311,-25,US,2146,N955UW,LGA,BOS,38,184,12,0,2013-09-11T16:00:00Z
2013,4,22,1522,1525,-3,1802,1730,32,MQ,4579,N0EGMQ,LGA,CLT,101,544,15,25,2013-04-22T19:00:00Z
2013,9,6,1950,1940,10,2233,2252,-19,B6,161,N657JB,JFK,SMF,314,2521,19,40,2013-09-06T23:00:00Z
2013,10,16,834,840,-6,1045,1100,-15,EV,5475,N600QX,LGA,CLT,92,544,8,40,2013-10-16T12:00:00Z
2013,12,18,1307,1259,8,1547,1605,-18,UA,1280,N39297,LGA,IAH,191,1416,12,59,2013-12-18T17:00:00Z
2013,3,8,NA,840,NA,NA,1030,NA,MQ,4521,N723MQ,LGA,RDU,NA,431,8,40,2013-03-08T13:00:00Z
2013,7,25,622,630,-8,912,913,-1,UA,697,N431UA,EWR,TPA,143,997,6,30,2013-07-25T10:00:00Z
2013,6,26,1318,1300,18,1443,1420,23,EV,5797,N29906,EWR,RIC,55,277,13,0,2013-06-26T17:00:00Z
2013,12,20,1247,1250,-3,1608,1610,-2,DL,429,N717TW,JFK,SLC,295,1990,12,50,2013-12-20T17:00:00Z
2013,5,27,1552,1555,-3,1830,1849,-19,DL,161,N376DA,JFK,LAS,294,2248,15,55,2013-05-27T19:00:00Z
2013,11,20,802,800,2,1025,1034,-9,9E,2924,N602LR,JFK,MSY,170,1182,8,0,2013-11-20T13:00:00Z
2013,12,27,2033,2025,8,2206,2205,1,AA,371,N4XLAA,LGA,ORD,122,733,20,25,2013-12-28T01:00:00Z
2013,11,1,1510,1435,35,1639,1609,30,UA,460,N847UA,EWR,CLE,69,404,14,35,2013-11-01T18:00:00Z
2013,4,5,643,643,0,853,906,-13,UA,311,N452UA,EWR,DEN,218,1605,6,43,2013-04-05T10:00:00Z
2013,4,9,1601,1559,2,1814,1814,0,MQ,3985,N923MQ,JFK,CVG,98,589,15,59,2013-04-09T19:00:00Z
2013,11,10,1608,1545,23,1914,1905,9,WN,1098,N464WN,LGA,HOU,215,1428,15,45,2013-11-10T20:00:00Z
2013,11,6,1402,1405,-3,1701,1712,-11,UA,235,N835UA,EWR,SAN,344,2425,14,5,2013-11-06T19:00:00Z
2013,5,17,1345,1223,82,1526,1406,80,EV,4120,N17984,EWR,CMH,80,463,12,23,2013-05-17T16:00:00Z
2013,7,24,858,900,-2,1140,1156,-16,DL,120,N705TW,JFK,LAX,319,2475,9,0,2013-07-24T13:00:00Z
2013,8,11,1820,1729,51,2041,1936,65,EV,4382,N13975,EWR,DTW,88,488,17,29,2013-08-11T21:00:00Z
2013,8,2,1454,1500,-6,1656,1724,-28,EV,5199,N604QX,LGA,CHS,95,641,15,0,2013-08-02T19:00:00Z
2013,7,15,1259,1209,50,1403,1316,47,B6,1191,N358JB,JFK,ACK,43,199,12,9,2013-07-15T16:00:00Z
2013,12,1,1251,1300,-9,1411,1439,-28,UA,1610,N24211,LGA,ORD,116,733,13,0,2013-12-01T18:00:00Z
2013,7,2,757,759,-2,1039,1100,-21,UA,506,N563UA,EWR,LAX,295,2454,7,59,2013-07-02T11:00:00Z
2013,5,17,806,759,7,1017,1028,-11,DL,2047,N6703D,LGA,ATL,100,762,7,59,2013-05-17T11:00:00Z
2013,5,30,1006,1010,-4,1108,1125,-17,MQ,3795,N523MQ,EWR,ORD,103,719,10,10,2013-05-30T14:00:00Z
2013,6,26,657,630,27,949,904,45,B6,1099,N639JB,LGA,MCO,134,950,6,30,2013-06-26T10:00:00Z
2013,5,25,1849,1850,-1,2229,2225,4,VX,29,N634VA,JFK,SFO,366,2586,18,50,2013-05-25T22:00:00Z
2013,12,22,705,710,-5,1000,1007,-7,B6,683,N586JB,JFK,MCO,135,944,7,10,2013-12-22T12:00:00Z
2013,3,17,2049,2055,-6,2255,2250,5,MQ,4573,N736MQ,LGA,DTW,94,502,20,55,2013-03-18T00:00:00Z
2013,11,5,836,842,-6,1130,1141,-11,B6,1025,N571JB,JFK,TPA,143,1005,8,42,2013-11-05T13:00:00Z
2013,5,2,855,900,-5,1151,1210,-19,DL,120,N624AG,JFK,LAX,309,2475,9,0,2013-05-02T13:00:00Z
2013,11,22,1306,1306,0,1445,1445,0,UA,1543,N76529,LGA,ORD,128,733,13,6,2013-11-22T18:00:00Z
2013,8,2,700,704,-4,1004,1004,0,UA,1103,N75858,EWR,PDX,345,2434,7,4,2013-08-02T11:00:00Z
2013,6,13,2209,2021,108,2334,2200,94,UA,1464,N13718,EWR,CLE,63,404,20,21,2013-06-14T00:00:00Z
2013,4,11,NA,1715,NA,NA,1927,NA,EV,4085,N14923,EWR,IND,NA,645,17,15,2013-04-11T21:00:00Z
2013,8,9,NA,1513,NA,NA,1719,NA,EV,4667,N13118,EWR,MSP,NA,1008,15,13,2013-08-09T19:00:00Z
2013,3,25,1450,1458,-8,1605,1629,-24,B6,8,N804JB,JFK,BUF,50,301,14,58,2013-03-25T18:00:00Z
2013,12,11,811,815,-4,1114,1114,0,DL,2596,N6704Z,JFK,LAS,329,2248,8,15,2013-12-11T13:00:00Z
2013,3,17,2117,2125,-8,2223,2240,-17,MQ,4449,N815MQ,JFK,DCA,47,213,21,25,2013-03-18T01:00:00Z
2013,4,1,1634,1635,-1,1813,1810,3,MQ,3695,N500MQ,EWR,ORD,109,719,16,35,2013-04-01T20:00:00Z
2013,7,1,NA,2135,NA,NA,30,NA,B6,1201,N821JB,JFK,FLL,NA,1069,21,35,2013-07-02T01:00:00Z
2013,3,2,1926,1929,-3,2134,2201,-27,EV,4400,N17169,EWR,MSY,164,1167,19,29,2013-03-03T00:00:00Z
2013,7,5,1403,1406,-3,1623,1611,12,EV,4181,N14177,EWR,MCI,169,1092,14,6,2013-07-05T18:00:00Z
2013,1,22,1118,1125,-7,1557,1620,-23,DL,315,N3767,JFK,SJU,202,1598,11,25,2013-01-22T16:00:00Z
2013,3,19,1029,1000,29,1200,1108,52,US,2122,N953UW,LGA,BOS,62,184,10,0,2013-03-19T14:00:00Z
2013,6,22,2125,2129,-4,2236,2248,-12,UA,1160,N37274,EWR,BOS,44,200,21,29,2013-06-23T01:00:00Z
2013,7,20,1658,1700,-2,1927,1945,-18,UA,433,N424UA,LGA,IAH,187,1416,17,0,2013-07-20T21:00:00Z
2013,6,14,900,909,-9,1012,1022,-10,B6,600,N216JB,JFK,PWM,53,273,9,9,2013-06-14T13:00:00Z
2013,10,26,1122,1129,-7,1357,1405,-8,B6,127,N607JB,EWR,MCO,130,937,11,29,2013-10-26T15:00:00Z
2013,3,26,703,709,-6,957,1009,-12,B6,987,N706JB,JFK,MCO,149,944,7,9,2013-03-26T11:00:00Z
2013,3,22,1057,1100,-3,1359,1414,-15,DL,930,N961DL,LGA,FLL,154,1076,11,0,2013-03-22T15:00:00Z
2013,7,11,957,808,109,1216,1021,115,EV,4407,N11187,EWR,OMA,158,1134,8,8,2013-07-11T12:00:00Z
2013,9,18,652,700,-8,930,945,-15,DL,2285,N325NB,LGA,MCO,131,950,7,0,2013-09-18T11:00:00Z
2013,6,28,1613,1530,43,1934,1855,39,AA,85,N369AA,JFK,SFO,351,2586,15,30,2013-06-28T19:00:00Z
2013,7,7,2112,2000,72,2322,2129,113,B6,418,N339JB,JFK,BOS,40,187,20,0,2013-07-08T00:00:00Z
2013,2,24,932,929,3,1411,1426,-15,B6,215,N592JB,EWR,SJU,201,1608,9,29,2013-02-24T14:00:00Z
2013,10,27,2019,2016,3,2149,2154,-5,EV,4106,N36915,EWR,GSO,68,445,20,16,2013-10-28T00:00:00Z
2013,4,19,610,600,10,720,715,5,WN,433,N7739A,EWR,MDW,112,711,6,0,2013-04-19T10:00:00Z
2013,11,12,554,600,-6,836,846,-10,B6,583,N586JB,JFK,MCO,142,944,6,0,2013-11-12T11:00:00Z
2013,3,19,712,710,2,1042,1035,7,VX,399,N626VA,JFK,LAX,359,2475,7,10,2013-03-19T11:00:00Z
2013,9,30,1408,1410,-2,1628,1637,-9,FL,349,N925AT,LGA,ATL,103,762,14,10,2013-09-30T18:00:00Z
2013,7,13,1703,1705,-2,2049,2020,29,AA,1999,N3BCAA,EWR,MIA,184,1085,17,5,2013-07-13T21:00:00Z
2013,6,2,627,630,-3,734,747,-13,B6,2,N267JB,JFK,BUF,55,301,6,30,2013-06-02T10:00:00Z
2013,3,18,2258,2135,83,242,50,112,AA,185,N338AA,JFK,LAX,344,2475,21,35,2013-03-19T01:00:00Z
2013,7,12,754,755,-1,947,955,-8,MQ,3478,N725MQ,LGA,DTW,78,502,7,55,2013-07-12T11:00:00Z
2013,1,2,730,715,15,1206,1206,0,B6,715,N559JB,JFK,SJU,187,1598,7,15,2013-01-02T12:00:00Z
2013,4,28,1329,1330,-1,1625,1625,0,B6,505,N524JB,EWR,FLL,146,1065,13,30,2013-04-28T17:00:00Z
2013,5,14,1825,1830,-5,1931,1955,-24,MQ,4484,N725MQ,LGA,BNA,107,764,18,30,2013-05-14T22:00:00Z
2013,8,5,1541,1545,-4,1842,1900,-18,AA,133,N338AA,JFK,LAX,330,2475,15,45,2013-08-05T19:00:00Z
2013,3,11,2238,2140,58,2350,2305,45,B6,104,N283JB,JFK,BUF,57,301,21,40,2013-03-12T01:00:00Z
2013,6,28,1831,1815,16,2219,2140,39,DL,17,N188DN,JFK,LAX,304,2475,18,15,2013-06-28T22:00:00Z
2013,6,29,1404,1330,34,1516,1458,18,B6,286,N206JB,JFK,ROC,49,264,13,30,2013-06-29T17:00:00Z
2013,11,17,1432,1440,-8,1654,1706,-12,B6,575,N337JB,JFK,MSY,176,1182,14,40,2013-11-17T19:00:00Z
2013,5,20,754,756,-2,927,931,-4,B6,1103,N296JB,JFK,RDU,65,427,7,56,2013-05-20T11:00:00Z
2013,1,18,1152,1200,-8,1440,1510,-30,AA,3,N338AA,JFK,LAX,329,2475,12,0,2013-01-18T17:00:00Z
2013,8,16,1500,1459,1,1750,1737,13,DL,451,N659DL,LGA,ATL,129,762,14,59,2013-08-16T18:00:00Z
2013,9,27,1057,1100,-3,1233,1235,-2,WN,51,N260WN,LGA,MDW,112,725,11,0,2013-09-27T15:00:00Z
2013,7,1,1837,1734,63,2052,1956,56,FL,771,N281AT,LGA,ATL,119,762,17,34,2013-07-01T21:00:00Z
2013,7,6,745,740,5,935,950,-15,WN,1312,N230WN,EWR,DEN,210,1605,7,40,2013-07-06T11:00:00Z
2013,5,16,816,820,-4,927,930,-3,AA,1838,N3FRAA,JFK,BOS,42,187,8,20,2013-05-16T12:00:00Z
2013,8,15,2337,2255,42,55,19,36,B6,2002,N283JB,JFK,BUF,51,301,22,55,2013-08-16T02:00:00Z
2013,4,22,614,615,-1,839,844,-5,DL,1743,N305DQ,JFK,ATL,118,760,6,15,2013-04-22T10:00:00Z
2013,2,11,1451,1455,-4,1754,1805,-11,UA,473,N458UA,EWR,FLL,164,1065,14,55,2013-02-11T19:00:00Z
2013,4,29,1120,1130,-10,1421,1430,-9,B6,133,N618JB,JFK,RSW,157,1074,11,30,2013-04-29T15:00:00Z
2013,1,15,1041,1043,-2,1358,1340,18,UA,733,N671UA,EWR,IAH,237,1400,10,43,2013-01-15T15:00:00Z
2013,1,7,1756,1805,-9,1957,1955,2,MQ,4626,N516MQ,LGA,CMH,73,479,18,5,2013-01-07T23:00:00Z
2013,3,25,2145,2115,30,2249,2214,35,EV,4404,N48901,EWR,PVD,33,160,21,15,2013-03-26T01:00:00Z
2013,10,19,1321,1330,-9,1542,1539,3,EV,4417,N14174,EWR,OMA,173,1134,13,30,2013-10-19T17:00:00Z
2013,12,19,748,750,-2,1225,1255,-30,AA,936,N5EUAA,JFK,STT,196,1623,7,50,2013-12-19T12:00:00Z
2013,6,15,949,950,-1,1223,1220,3,VX,251,N631VA,JFK,LAS,302,2248,9,50,2013-06-15T13:00:00Z
2013,7,23,1742,1550,112,2047,1845,122,AA,763,N3CXAA,LGA,DFW,200,1389,15,50,2013-07-23T19:00:00Z
2013,12,11,859,905,-6,1224,1225,-1,VX,161,N839VA,EWR,LAX,350,2454,9,5,2013-12-11T14:00:00Z
2013,8,2,2146,2130,16,2251,2304,-13,EV,3267,N14558,EWR,ORF,47,284,21,30,2013-08-03T01:00:00Z
2013,3,4,1914,1916,-2,2147,2207,-20,UA,552,N576UA,EWR,SEA,312,2402,19,16,2013-03-05T00:00:00Z
2013,8,18,955,950,5,1216,1220,-4,VX,251,N837VA,JFK,LAS,293,2248,9,50,2013-08-18T13:00:00Z
2013,11,25,1825,1830,-5,2108,2124,-16,B6,183,N534JB,JFK,MCO,133,944,18,30,2013-11-25T23:00:00Z
2013,8,30,1625,1559,26,1903,1919,-16,DL,1373,N393DA,JFK,MIA,141,1089,15,59,2013-08-30T19:00:00Z
2013,2,1,2256,2042,134,31,2231,120,EV,3833,N13913,EWR,STL,135,872,20,42,2013-02-02T01:00:00Z
2013,6,30,1726,1655,31,2021,1950,31,AA,1507,N437AA,EWR,DFW,194,1372,16,55,2013-06-30T20:00:00Z
2013,11,10,1549,1555,-6,1817,1805,12,MQ,3075,N922MQ,JFK,CVG,105,589,15,55,2013-11-10T20:00:00Z
2013,4,3,745,755,-10,943,1018,-35,9E,3353,N605LR,JFK,DTW,97,509,7,55,2013-04-03T11:00:00Z
2013,2,12,552,600,-8,925,910,15,AA,707,N3BWAA,LGA,DFW,238,1389,6,0,2013-02-12T11:00:00Z
2013,4,5,1929,1930,-1,2145,2131,14,EV,4663,N18102,EWR,CHS,98,628,19,30,2013-04-05T23:00:00Z
2013,8,1,33,2231,122,412,226,106,B6,1203,N821JB,JFK,SJU,198,1598,22,31,2013-08-02T02:00:00Z
2013,9,16,1416,1420,-4,1536,1542,-6,EV,4171,N13538,EWR,MSN,119,799,14,20,2013-09-16T18:00:00Z
2013,2,1,729,720,9,1018,1023,-5,UA,1724,N36247,EWR,PBI,154,1023,7,20,2013-02-01T12:00:00Z
2013,5,20,821,825,-4,1008,1023,-15,B6,219,N258JB,JFK,CLT,76,541,8,25,2013-05-20T12:00:00Z
2013,6,4,1324,1329,-5,1608,1618,-10,UA,1122,N33266,EWR,PBI,146,1023,13,29,2013-06-04T17:00:00Z
2013,5,30,759,800,-1,947,958,-11,B6,1273,N184JB,JFK,CHS,85,636,8,0,2013-05-30T12:00:00Z
2013,3,4,NA,630,NA,NA,845,NA,EV,4471,N11547,EWR,CLT,NA,529,6,30,2013-03-04T11:00:00Z
2013,9,18,1423,1429,-6,1635,1655,-20,B6,477,N231JB,JFK,JAX,111,828,14,29,2013-09-18T18:00:00Z
2013,8,5,2255,2255,0,15,19,-4,B6,2002,N179JB,JFK,BUF,54,301,22,55,2013-08-06T02:00:00Z
2013,4,3,1132,1056,36,1243,1215,28,EV,4221,N14959,EWR,BUF,53,282,10,56,2013-04-03T14:00:00Z
2013,7,25,1253,1300,-7,1355,1409,-14,US,2128,N959UW,LGA,BOS,37,184,13,0,2013-07-25T17:00:00Z
2013,2,24,1442,1438,4,1738,1748,-10,DL,1902,N325US,LGA,PBI,155,1035,14,38,2013-02-24T19:00:00Z
2013,2,1,710,720,-10,856,928,-32,DL,831,N922DL,LGA,DTW,80,502,7,20,2013-02-01T12:00:00Z
2013,1,8,1954,2000,-6,2200,2208,-8,EV,4536,N12967,EWR,CVG,101,569,20,0,2013-01-09T01:00:00Z
2013,4,8,1957,2000,-3,2134,2144,-10,B6,130,N198JB,JFK,BUF,56,301,20,0,2013-04-09T00:00:00Z
2013,10,8,1637,1645,-8,1854,1920,-26,DL,884,N325NB,LGA,DEN,208,1620,16,45,2013-10-08T20:00:00Z
2013,8,10,1755,1759,-4,2029,2058,-29,DL,1585,N909DE,LGA,MCO,128,950,17,59,2013-08-10T21:00:00Z
2013,9,16,1152,1204,-12,1408,1423,-15,UA,998,N487UA,EWR,PHX,285,2133,12,4,2013-09-16T16:00:00Z
2013,12,6,1802,1700,62,2135,2020,75,AA,172,N5CCAA,EWR,MIA,151,1085,17,0,2013-12-06T22:00:00Z
2013,6,17,1151,1200,-9,1243,1309,-26,US,2126,N948UW,LGA,BOS,35,184,12,0,2013-06-17T16:00:00Z
2013,11,28,1048,705,223,1551,1156,235,B6,3,N531JB,JFK,SJU,224,1598,7,5,2013-11-28T12:00:00Z
2013,7,8,1938,1916,22,2210,2214,-4,B6,883,N621JB,JFK,MCO,120,944,19,16,2013-07-08T23:00:00Z
2013,8,8,801,802,-1,949,930,19,EV,5463,N713EV,LGA,BNA,107,764,8,2,2013-08-08T12:00:00Z
2013,3,19,2043,2035,8,2352,2341,11,UA,1299,N75433,EWR,RSW,152,1068,20,35,2013-03-20T00:00:00Z
2013,2,27,552,600,-8,856,901,-5,B6,371,N629JB,LGA,FLL,162,1076,6,0,2013-02-27T11:00:00Z
2013,2,21,2056,1950,66,37,2328,69,B6,91,N746JB,JFK,OAK,338,2576,19,50,2013-02-22T00:00:00Z
2013,1,22,1848,1900,-12,2001,2018,-17,EV,5714,N909EV,JFK,IAD,47,228,19,0,2013-01-23T00:00:00Z
2013,11,19,556,600,-4,719,736,-17,UA,359,N838UA,LGA,ORD,118,733,6,0,2013-11-19T11:00:00Z
2013,8,31,1357,1359,-2,1547,1603,-16,B6,1373,N258JB,JFK,CHS,89,636,13,59,2013-08-31T17:00:00Z
2013,11,27,627,632,-5,839,854,-15,EV,4122,N15910,EWR,SDF,113,642,6,32,2013-11-27T11:00:00Z
2013,10,17,721,725,-4,944,1000,-16,UA,1289,N73259,EWR,LAS,306,2227,7,25,2013-10-17T11:00:00Z
2013,5,9,937,940,-3,1107,1055,12,9E,3608,N8495B,JFK,PHL,39,94,9,40,2013-05-09T13:00:00Z
2013,8,17,1248,1255,-7,1429,1440,-11,MQ,3388,N735MQ,LGA,CMH,79,479,12,55,2013-08-17T16:00:00Z
2013,11,7,2142,2110,32,2338,2255,43,MQ,3603,N528MQ,LGA,DTW,85,502,21,10,2013-11-08T02:00:00Z
2013,8,23,1226,1230,-4,1342,1352,-10,B6,2502,N266JB,JFK,BUF,56,301,12,30,2013-08-23T16:00:00Z
2013,6,8,1516,1450,26,1806,1746,20,B6,629,N304JB,JFK,HOU,205,1428,14,50,2013-06-08T18:00:00Z
2013,3,28,1906,1905,1,2027,2028,-1,UA,1064,N14214,EWR,BOS,43,200,19,5,2013-03-28T23:00:00Z
2013,6,5,1638,1640,-2,1917,1956,-39,B6,185,N612JB,JFK,SAN,314,2446,16,40,2013-06-05T20:00:00Z
2013,12,7,1455,1459,-4,1747,1753,-6,UA,236,N416UA,EWR,TPA,153,997,14,59,2013-12-07T19:00:00Z
2013,11,20,1754,1759,-5,2125,2053,32,B6,299,N590JB,LGA,MCO,137,950,17,59,2013-11-20T22:00:00Z
2013,7,11,1756,1800,-4,1940,1950,-10,MQ,3526,N6EAMQ,LGA,CMH,75,479,18,0,2013-07-11T22:00:00Z
2013,6,30,1121,1125,-4,1345,1415,-30,UA,703,N597UA,JFK,LAX,303,2475,11,25,2013-06-30T15:00:00Z
2013,8,27,1723,1731,-8,1836,1849,-13,B6,2580,N231JB,EWR,BOS,38,200,17,31,2013-08-27T21:00:00Z
2013,8,29,655,600,55,836,751,45,EV,5068,N137EV,EWR,DTW,76,488,6,0,2013-08-29T10:00:00Z
2013,1,13,1255,1257,-2,1335,1354,-19,EV,4368,N12166,EWR,BDL,22,116,12,57,2013-01-13T17:00:00Z
2013,1,9,1857,1900,-3,2248,2301,-13,DL,1465,N723TW,JFK,SFO,370,2586,19,0,2013-01-10T00:00:00Z
2013,10,19,2055,2050,5,2202,2211,-9,9E,3336,N600LR,JFK,BOS,37,187,20,50,2013-10-20T00:00:00Z
2013,7,4,1505,1505,0,1742,1800,-18,UA,1615,N75428,EWR,AUS,199,1504,15,5,2013-07-04T19:00:00Z
2013,2,21,1534,1529,5,1742,1737,5,EV,3840,N15912,EWR,CVG,96,569,15,29,2013-02-21T20:00:00Z
2013,10,9,1705,1635,30,1812,1815,-3,MQ,2949,N918MQ,JFK,BNA,98,765,16,35,2013-10-09T20:00:00Z
2013,9,20,1254,1300,-6,1414,1415,-1,US,2181,N765US,LGA,DCA,42,214,13,0,2013-09-20T17:00:00Z
2013,6,24,825,829,-4,1017,1028,-11,DL,1157,N346NB,EWR,MSP,136,1008,8,29,2013-06-24T12:00:00Z
2013,5,4,924,929,-5,1026,1052,-26,EV,4636,N26545,EWR,DCA,36,199,9,29,2013-05-04T13:00:00Z
2013,6,25,2253,2050,123,115,2302,133,EV,4085,N17169,EWR,OMA,166,1134,20,50,2013-06-26T00:00:00Z
2013,11,17,1008,1015,-7,1146,1130,16,MQ,3611,N542MQ,EWR,ORD,134,719,10,15,2013-11-17T15:00:00Z
2013,6,3,NA,2225,NA,NA,2337,NA,EV,5215,N391CA,LGA,SYR,NA,198,22,25,2013-06-04T02:00:00Z
2013,3,14,624,630,-6,754,811,-17,UA,328,N839UA,EWR,CLE,72,404,6,30,2013-03-14T10:00:00Z
2013,5,6,1022,805,137,1344,1102,162,DL,1109,N970DL,LGA,TPA,148,1010,8,5,2013-05-06T12:00:00Z
2013,7,31,1926,1925,1,2220,2243,-23,DL,2139,N923DL,LGA,MIA,148,1096,19,25,2013-07-31T23:00:00Z
2013,3,29,1009,1015,-6,1253,1320,-27,UA,602,N571UA,LGA,IAH,191,1416,10,15,2013-03-29T14:00:00Z
2013,4,6,1826,1753,33,2038,2019,19,FL,623,N937AT,LGA,ATL,111,762,17,53,2013-04-06T21:00:00Z
2013,7,23,1502,1440,22,1758,1643,75,DL,1231,N324NB,LGA,DTW,90,502,14,40,2013-07-23T18:00:00Z
2013,3,12,819,655,84,930,813,77,B6,1305,N247JB,JFK,IAD,46,228,6,55,2013-03-12T10:00:00Z
2013,10,15,1810,1815,-5,2046,2021,25,DL,2019,N311US,LGA,MSP,158,1020,18,15,2013-10-15T22:00:00Z
2013,12,25,1901,1910,-9,2117,2127,-10,9E,2960,N8492C,JFK,CLE,80,425,19,10,2013-12-26T00:00:00Z
2013,12,11,618,630,-12,910,919,-9,B6,1099,N589JB,LGA,MCO,149,950,6,30,2013-12-11T11:00:00Z
2013,2,15,2037,2045,-8,2147,2216,-29,9E,3395,N905XJ,JFK,DCA,50,213,20,45,2013-02-16T01:00:00Z
2013,2,9,1450,1444,6,1725,1744,-19,B6,141,N613JB,JFK,PBI,133,1028,14,44,2013-02-09T19:00:00Z
2013,4,29,800,805,-5,948,1010,-22,DL,2165,N320NB,EWR,MSP,143,1008,8,5,2013-04-29T12:00:00Z
2013,12,27,2113,2116,-3,2220,2222,-2,B6,1218,N323JB,JFK,BOS,40,187,21,16,2013-12-28T02:00:00Z
2013,7,29,1352,1340,12,1612,1555,17,WN,2261,N761RR,EWR,PHX,291,2133,13,40,2013-07-29T17:00:00Z
2013,3,21,1052,1050,2,1402,1402,0,DL,1903,N929DL,LGA,SRQ,149,1047,10,50,2013-03-21T14:00:00Z
2013,6,5,1734,1734,0,2223,1956,NA,FL,771,N279AT,LGA,ATL,NA,762,17,34,2013-06-05T21:00:00Z
2013,12,24,1654,1659,-5,2009,2034,-25,B6,167,N595JB,JFK,OAK,350,2576,16,59,2013-12-24T21:00:00Z
2013,3,22,609,615,-6,842,844,-2,DL,1743,N310DE,JFK,ATL,115,760,6,15,2013-03-22T10:00:00Z
2013,10,3,853,900,-7,1020,1025,-5,US,2173,N754UW,LGA,DCA,42,214,9,0,2013-10-03T13:00:00Z
2013,10,31,1156,1205,-9,1336,1350,-14,MQ,3404,N831MQ,LGA,RDU,66,431,12,5,2013-10-31T16:00:00Z
2013,4,30,1626,1629,-3,1908,1939,-31,AA,565,N3FBAA,JFK,DFW,178,1391,16,29,2013-04-30T20:00:00Z
2013,1,9,1554,1600,-6,1938,1925,13,AA,1467,N3BWAA,LGA,MIA,156,1096,16,0,2013-01-09T21:00:00Z
2013,5,9,928,929,-1,1237,1241,-4,B6,679,N807JB,JFK,LAX,313,2475,9,29,2013-05-09T13:00:00Z
2013,6,11,1946,1930,16,2232,2224,8,DL,1485,N397DA,LGA,MCO,122,950,19,30,2013-06-11T23:00:00Z
2013,7,19,1510,1453,17,1701,1652,9,EV,4111,N11189,EWR,CHS,87,628,14,53,2013-07-19T18:00:00Z
2013,2,14,1001,1000,1,1124,1116,8,EV,4689,N13914,EWR,IAD,51,212,10,0,2013-02-14T15:00:00Z
2013,2,21,2013,1725,168,2310,2046,144,UA,385,N847UA,EWR,PDX,328,2434,17,25,2013-02-21T22:00:00Z
2013,3,20,727,730,-3,836,849,-13,UA,1199,N37253,EWR,BOS,45,200,7,30,2013-03-20T11:00:00Z
2013,7,22,1443,1429,14,1611,1540,31,EV,4103,N15572,EWR,DCA,63,199,14,29,2013-07-22T18:00:00Z
2013,3,28,1255,1235,20,1459,1505,-6,WN,3209,N409WN,LGA,DEN,225,1620,12,35,2013-03-28T16:00:00Z
2013,8,10,1654,1700,-6,1826,1845,-19,MQ,3216,N671MQ,JFK,ORF,54,290,17,0,2013-08-10T21:00:00Z
